time_iso8601,clones_total,clones_unique,views_total,views_unique
2024-08-04 00:00:00+00:00,4,1,,
2024-08-05 00:00:00+00:00,4,3,11.0,1.0
2024-08-06 00:00:00+00:00,7,2,9.0,1.0
2024-08-07 00:00:00+00:00,4,2,,
2024-08-08 00:00:00+00:00,22,5,29.0,2.0
2024-08-10 00:00:00+00:00,5,3,5.0,2.0
2024-08-11 00:00:00+00:00,6,4,3.0,1.0
2024-08-12 00:00:00+00:00,19,8,6.0,1.0
2024-08-13 00:00:00+00:00,17,6,11.0,2.0
2024-08-15 00:00:00+00:00,1,1,13.0,2.0
2024-08-16 00:00:00+00:00,4,2,,
2024-08-17 00:00:00+00:00,6,3,9.0,1.0
