time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-06-23 00:00:00+00:00,53,13,0,0
2026-06-24 00:00:00+00:00,126,9,0,0
2026-06-25 00:00:00+00:00,201,27,0,0
2026-06-26 00:00:00+00:00,19,9,0,0
2026-06-27 00:00:00+00:00,14,5,2,2
2026-06-28 00:00:00+00:00,12,7,0,0
2026-06-29 00:00:00+00:00,9,4,0,0
2026-06-30 00:00:00+00:00,3,3,0,0
2026-07-01 00:00:00+00:00,16,8,0,0
2026-07-02 00:00:00+00:00,18,6,0,0
2026-07-03 00:00:00+00:00,25,18,0,0
2026-07-04 00:00:00+00:00,19,10,1,1
2026-07-05 00:00:00+00:00,90,12,0,0
2026-07-06 00:00:00+00:00,16,7,0,0
