time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-30 00:00:00+00:00,94,26,33,4
2026-03-31 00:00:00+00:00,106,29,58,2
2026-04-01 00:00:00+00:00,109,41,54,1
2026-04-02 00:00:00+00:00,117,43,36,1
2026-04-03 00:00:00+00:00,17,13,1,1
2026-04-04 00:00:00+00:00,38,14,19,3
2026-04-05 00:00:00+00:00,96,39,18,1
2026-04-06 00:00:00+00:00,9,8,4,3
2026-04-07 00:00:00+00:00,67,8,9,2
2026-04-08 00:00:00+00:00,49,13,11,6
2026-04-09 00:00:00+00:00,69,14,0,0
2026-04-10 00:00:00+00:00,25,8,0,0
2026-04-11 00:00:00+00:00,21,12,5,3
2026-04-12 00:00:00+00:00,3,3,0,0
