time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-12 00:00:00+00:00,10,5,0,0
2026-05-13 00:00:00+00:00,2,2,0,0
2026-05-14 00:00:00+00:00,20,7,0,0
2026-05-15 00:00:00+00:00,33,15,0,0
2026-05-16 00:00:00+00:00,35,13,0,0
2026-05-17 00:00:00+00:00,65,29,19,2
2026-05-18 00:00:00+00:00,12,7,1,1
2026-05-19 00:00:00+00:00,51,24,3,1
2026-05-20 00:00:00+00:00,23,10,0,0
2026-05-21 00:00:00+00:00,35,12,1,1
2026-05-22 00:00:00+00:00,24,14,0,0
2026-05-23 00:00:00+00:00,6,6,1,1
2026-05-24 00:00:00+00:00,13,8,0,0
2026-05-25 00:00:00+00:00,16,6,0,0
