time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-02-03 00:00:00+00:00,8,4,0,0
2026-02-04 00:00:00+00:00,8,4,4,1
2026-02-05 00:00:00+00:00,12,6,0,0
2026-02-06 00:00:00+00:00,11,7,0,0
2026-02-07 00:00:00+00:00,18,10,0,0
2026-02-08 00:00:00+00:00,10,6,0,0
2026-02-09 00:00:00+00:00,23,8,0,0
2026-02-10 00:00:00+00:00,24,9,8,1
2026-02-11 00:00:00+00:00,28,8,14,2
2026-02-12 00:00:00+00:00,128,28,23,3
2026-02-13 00:00:00+00:00,130,36,69,4
2026-02-14 00:00:00+00:00,120,35,32,2
2026-02-15 00:00:00+00:00,204,54,64,3
2026-02-16 00:00:00+00:00,103,27,17,2
