time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-02 00:00:00+00:00,29,14,8,1
2026-03-03 00:00:00+00:00,25,10,4,1
2026-03-04 00:00:00+00:00,10,6,4,2
2026-03-05 00:00:00+00:00,11,5,1,1
2026-03-06 00:00:00+00:00,36,19,0,0
2026-03-07 00:00:00+00:00,26,13,1,1
2026-03-08 00:00:00+00:00,10,6,0,0
2026-03-09 00:00:00+00:00,29,10,0,0
2026-03-10 00:00:00+00:00,9,5,0,0
2026-03-11 00:00:00+00:00,9,5,0,0
2026-03-12 00:00:00+00:00,12,6,0,0
2026-03-13 00:00:00+00:00,14,7,0,0
2026-03-14 00:00:00+00:00,11,7,0,0
2026-03-15 00:00:00+00:00,9,5,0,0
