time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-06-20 00:00:00+00:00,2,2,,
2023-06-21 00:00:00+00:00,2,2,4.0,1.0
2023-06-22 00:00:00+00:00,8,5,,
2023-06-23 00:00:00+00:00,23,9,53.0,1.0
2023-06-24 00:00:00+00:00,3,3,6.0,3.0
2023-06-25 00:00:00+00:00,3,3,3.0,2.0
2023-06-26 00:00:00+00:00,28,12,24.0,4.0
2023-06-27 00:00:00+00:00,4,4,2.0,2.0
2023-06-28 00:00:00+00:00,4,4,1.0,1.0
2023-06-29 00:00:00+00:00,4,4,18.0,3.0
2023-06-30 00:00:00+00:00,5,5,,
2023-07-01 00:00:00+00:00,2,2,,
2023-07-02 00:00:00+00:00,2,2,7.0,4.0
2023-07-03 00:00:00+00:00,2,2,1.0,1.0
