time_iso8601,clones_total,clones_unique,views_total,views_unique
2025-08-10 00:00:00+00:00,4,4,,
2025-08-11 00:00:00+00:00,15,8,1.0,1.0
2025-08-12 00:00:00+00:00,4,4,,
2025-08-13 00:00:00+00:00,5,5,,
2025-08-14 00:00:00+00:00,2,2,,
2025-08-15 00:00:00+00:00,119,24,89.0,3.0
2025-08-16 00:00:00+00:00,27,16,,
2025-08-17 00:00:00+00:00,2,2,1.0,1.0
2025-08-18 00:00:00+00:00,70,5,8.0,1.0
2025-08-19 00:00:00+00:00,12,5,11.0,1.0
2025-08-20 00:00:00+00:00,7,7,6.0,1.0
2025-08-21 00:00:00+00:00,9,7,11.0,1.0
2025-08-22 00:00:00+00:00,14,6,2.0,2.0
2025-08-23 00:00:00+00:00,1,1,,
