time_iso8601,clones_total,clones_unique,views_total,views_unique
2023-02-19 00:00:00+00:00,1,1,,
2023-02-20 00:00:00+00:00,1,1,,
2023-02-21 00:00:00+00:00,2,2,1.0,1.0
2023-02-22 00:00:00+00:00,1,1,,
2023-02-23 00:00:00+00:00,9,4,9.0,1.0
2023-02-24 00:00:00+00:00,16,6,17.0,1.0
2023-02-25 00:00:00+00:00,11,6,1.0,1.0
2023-02-26 00:00:00+00:00,2,2,2.0,1.0
2023-02-27 00:00:00+00:00,2,2,7.0,1.0
2023-02-28 00:00:00+00:00,2,2,,
2023-03-01 00:00:00+00:00,4,4,,
2023-03-02 00:00:00+00:00,8,6,2.0,2.0
2023-03-03 00:00:00+00:00,4,4,,
2023-03-04 00:00:00+00:00,1,1,,
