time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-03-21 00:00:00+00:00,13,5,1,1
2026-03-22 00:00:00+00:00,62,21,50,2
2026-03-23 00:00:00+00:00,104,38,38,3
2026-03-24 00:00:00+00:00,4,4,0,0
2026-03-25 00:00:00+00:00,10,6,0,0
2026-03-26 00:00:00+00:00,8,6,0,0
2026-03-27 00:00:00+00:00,14,8,0,0
2026-03-28 00:00:00+00:00,15,11,0,0
2026-03-29 00:00:00+00:00,13,8,8,6
2026-03-30 00:00:00+00:00,94,26,33,4
2026-03-31 00:00:00+00:00,106,29,58,2
2026-04-01 00:00:00+00:00,109,41,54,1
2026-04-02 00:00:00+00:00,117,43,36,1
2026-04-03 00:00:00+00:00,17,13,1,1
