url_path,views_total,views_unique
/EarthSciML/EarthSciMLBase.jl/actions,34,1
/EarthSciML/EarthSciMLBase.jl/pulls,10,1
/EarthSciML/EarthSciMLBase.jl,9,2
/EarthSciML/EarthSciMLBase.jl/actions/runs/14977056677,4,1
/EarthSciML/EarthSciMLBase.jl/pull/89,4,1
/EarthSciML/EarthSciMLBase.jl/actions/runs/15003312384,3,1
/EarthSciML/EarthSciMLBase.jl/actions/runs/15003312384/job/42155547592,3,1
/EarthSciML/EarthSciMLBase.jl/pull/92,3,1
/EarthSciML/EarthSciMLBase.jl/actions/runs/15002306091,2,2
/EarthSciML/EarthSciMLBase.jl/actions/runs/14459575974,2,1
