time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-05-06 00:00:00+00:00,214,45,6,1
2026-05-07 00:00:00+00:00,27,11,0,0
2026-05-08 00:00:00+00:00,15,12,0,0
2026-05-09 00:00:00+00:00,24,10,2,2
2026-05-10 00:00:00+00:00,8,8,1,1
2026-05-11 00:00:00+00:00,36,10,1,1
2026-05-12 00:00:00+00:00,10,5,0,0
2026-05-13 00:00:00+00:00,2,2,0,0
2026-05-14 00:00:00+00:00,20,7,0,0
2026-05-15 00:00:00+00:00,33,15,0,0
2026-05-16 00:00:00+00:00,35,13,0,0
2026-05-17 00:00:00+00:00,65,29,19,2
2026-05-18 00:00:00+00:00,12,7,1,1
2026-05-19 00:00:00+00:00,51,24,3,1
