time_iso8601,clones_total,clones_unique,views_total,views_unique
2026-07-06 00:00:00+00:00,16,7,0,0
2026-07-07 00:00:00+00:00,12,7,1,1
2026-07-08 00:00:00+00:00,4,4,0,0
2026-07-09 00:00:00+00:00,34,15,1,1
2026-07-10 00:00:00+00:00,45,6,6,4
2026-07-11 00:00:00+00:00,4,4,3,1
2026-07-12 00:00:00+00:00,32,8,0,0
2026-07-13 00:00:00+00:00,16,7,0,0
2026-07-14 00:00:00+00:00,17,8,5,1
2026-07-15 00:00:00+00:00,14,5,1,1
2026-07-16 00:00:00+00:00,27,11,0,0
2026-07-17 00:00:00+00:00,19,10,0,0
2026-07-18 00:00:00+00:00,2,2,0,0
2026-07-19 00:00:00+00:00,20,7,0,0
